"","x"
"1160",0.00939053110008638
"1161",0.0094024794181844
"1162",0.00943107399227031
"1163",0.00946158756953033
"1164",0.00950050536382723
"1165",0.00952816356624028
"1166",0.00954327362589161
"1167",0.00955301795279358
"1168",0.00954978210268136
"1169",0.00955881780927566
"1170",0.0096412040396573
"1171",0.00977959890511881
"1172",0.00993901925304182
"1173",0.0101093280490609
"1174",0.0102701141744817
"1175",0.0104110655435424
"1176",0.0105478693188272
"1177",0.0106814636770708
"1178",0.0107995238873365
"1179",0.0109234114898456
"1180",0.011033991209198
"1181",0.011160788670254
"1182",0.0112841603352198
"1183",0.0114128478512693
"1184",0.011538473102609
"1185",0.0116607947891558
"1186",0.0117791511997921
"1187",0.0119016047871265
"1188",0.0120331465082347
"1189",0.0121667546903592
"1190",0.0123038309496709
"1191",0.0124263911835179
"1192",0.0125654251260566
"1193",0.0127171437317475
"1194",0.0128899153006552
"1195",0.0130831494507685
"1196",0.013294936477812
"1197",0.0135383274713706
"1198",0.0138064713437981
"1199",0.0140914740540291
"1200",0.0143883931814184
"1201",0.013562105253176
"1202",0.0131820107610763
"1203",0.0128334388850857
"1204",0.0124856965775083
"1205",0.0121334190510134
"1206",0.0117774009580729
"1207",0.0114187692962243
"1208",0.0110794154035526
"1209",0.0107611504837345
"1210",0.0104672449227751
"1211",0.0101894111103555
"1212",0.00993559770925579
"1213",0.00972257816909058
"1214",0.00955377186082359
"1215",0.00941530314482355
"1216",0.00936505116896737
"1217",0.00935973893006428
"1218",0.00935195097110366
"1219",0.00934654070037872
"1220",0.00934936277723053
"1221",0.00937340782133584
"1222",0.0094058491511018
"1223",0.00944664476750882
"1224",0.00948199374679512
"1225",0.00950259545693414
"1226",0.00951468187853433
"1227",0.00952022306928986
"1228",0.00950748615655088
"1229",0.00947050032088836
"1230",0.00955628257302409
"1231",0.00969967636045737
"1232",0.00984982891920028
"1233",0.0100099004325803
"1234",0.010158890804633
"1235",0.0102901522662576
"1236",0.0104070845949435
"1237",0.0105340976230375
"1238",0.0106427361381291
"1239",0.0107485997696344
"1240",0.0108490746502251
"1241",0.010962798168081
"1242",0.0110797329642119
"1243",0.0111940503793695
"1244",0.0113088965482356
"1245",0.0114192345627821
"1246",0.0115254868764273
"1247",0.0116379908143161
"1248",0.0117649511506481
"1249",0.0118940834272066
"1250",0.012019040707413
"1251",0.0121297892830838
"1252",0.0122658693460211
"1253",0.0124237982420784
"1254",0.0126063998135033
"1255",0.0128116850776695
"1256",0.013037056312961
"1257",0.0132830819651798
"1258",0.0135592791110553
"1259",0.013854791590887
"1260",0.0141646819047225
"1261",0.0135418233927476
"1262",0.0131705284884884
"1263",0.0128145758388262
"1264",0.0124673646315013
"1265",0.0121160037497958
"1266",0.0117626479717641
"1267",0.0114126657171052
"1268",0.0110859570908874
"1269",0.0107744333597105
"1270",0.0104884961438424
"1271",0.0102206076690771
"1272",0.00997242547508067
"1273",0.00975823202316969
"1274",0.00956839640732615
"1275",0.00939061105293419
"1276",0.00933751486938349
"1277",0.00932340915913176
"1278",0.00930361448770917
"1279",0.00929028800322721
"1280",0.00929515253243656
"1281",0.0093197226578337
"1282",0.00935947088153113
"1283",0.00940882613082127
"1284",0.00944932133014439
"1285",0.00948087397997985
"1286",0.00949989029548578
"1287",0.00950539972708152
"1288",0.00948952308819363
"1289",0.00948143566460921
"1290",0.00954073922334236
"1291",0.0096539733257037
"1292",0.00978093955921354
"1293",0.00991078082752101
"1294",0.0100461336162995
"1295",0.0101660467975627
"1296",0.0102781813005087
"1297",0.010402978753922
"1298",0.0105023530094301
"1299",0.0105879611395379
"1300",0.0106816358869115
"1301",0.0107712875408785
"1302",0.0108720748221551
"1303",0.0109741796273235
"1304",0.0110839198564565
"1305",0.0111884046771183
"1306",0.0112882269613953
"1307",0.0113851192869737
"1308",0.0114942109117201
"1309",0.0116180946808499
"1310",0.0117337436907877
"1311",0.0118419920391301
"1312",0.0119748357341608
"1313",0.0121358862352509
"1314",0.0123224933913482
"1315",0.0125384861878602
"1316",0.0127797058269755
"1317",0.0130383503706409
"1318",0.0133201224257319
"1319",0.0136283105650921
"1320",0.0139489963837359
"1321",0.0135282129771434
"1322",0.013159457690327
"1323",0.0128052328732112
"1324",0.0124562013419957
"1325",0.0121076032937392
"1326",0.0117607155987149
"1327",0.0114138639092482
"1328",0.0110970155274536
"1329",0.010791108551159
"1330",0.0105097628141731
"1331",0.0102477789196078
"1332",0.0100026530848064
"1333",0.00979182547811945
"1334",0.00960248902522858
"1335",0.00944863709257958
"1336",0.00935546202592805
"1337",0.00929149973116787
"1338",0.00923965526934936
"1339",0.00922533174080304
"1340",0.00922628463978734
"1341",0.00925661278482837
"1342",0.00931799950135629
"1343",0.00937401299964716
"1344",0.00941450707352135
"1345",0.00945222345028934
"1346",0.00947591893146411
"1347",0.00948493533680897
"1348",0.00948489497142277
"1349",0.00949237745878865
"1350",0.00954453098136915
"1351",0.00962673935425759
"1352",0.00971792006127559
"1353",0.00982087740347031
"1354",0.00994844061870558
"1355",0.0100686332049334
"1356",0.0101732518001925
"1357",0.0102836252384059
"1358",0.0103751071841709
"1359",0.0104472856588406
"1360",0.0105271487344067
"1361",0.0105973199085975
"1362",0.0106826277067453
"1363",0.010758038541146
"1364",0.0108558154621272
"1365",0.0109543381504472
"1366",0.0110487510108515
"1367",0.0111403956031683
"1368",0.0112405643295484
"1369",0.0113478024869422
"1370",0.011445326995981
"1371",0.0115539482641966
"1372",0.0116824035557178
"1373",0.0118463413059533
"1374",0.0120451756783589
"1375",0.0122732908233051
"1376",0.0125255507203011
"1377",0.0128025186789462
"1378",0.0130953024110433
"1379",0.0134127072205783
"1380",0.0137459419459706
"1381",0.0135195960819504
"1382",0.0131573297853431
"1383",0.01280371609123
"1384",0.0124526837908552
"1385",0.012107688760141
"1386",0.011760180577881
"1387",0.0114204644743964
"1388",0.0111073903740112
"1389",0.0108039876249994
"1390",0.0105242489055434
"1391",0.010265781284544
"1392",0.0100234226277044
"1393",0.00981740409945034
"1394",0.009633822498587
"1395",0.00949242316508646
"1396",0.00938600524708657
"1397",0.00928863151656494
"1398",0.00918125659242502
"1399",0.0091926586810477
"1400",0.00916900339529353
"1401",0.00921300868751826
"1402",0.00929056252893989
"1403",0.00934873259391357
"1404",0.00939818471339096
"1405",0.00942813975995228
"1406",0.00944823693294292
"1407",0.00946409819910927
"1408",0.00947941885082902
"1409",0.0094989278471457
"1410",0.00953176666587899
"1411",0.00958607913203023
"1412",0.0096478451849002
"1413",0.00973615191554744
"1414",0.00984731256176393
"1415",0.0099620314821885
"1416",0.0100602887124237
"1417",0.0101576489204539
"1418",0.0102411688002914
"1419",0.0103042731502219
"1420",0.0103725490352458
"1421",0.0104324297163671
"1422",0.0105040037953016
"1423",0.0105675884303657
"1424",0.0106446885909835
"1425",0.0107166754408263
"1426",0.0108063676923603
"1427",0.01089379944521
"1428",0.0109863058968454
"1429",0.0110860286858511
"1430",0.0111697872153635
"1431",0.011263492972336
"1432",0.0113928875070243
"1433",0.0115549797185708
"1434",0.0117666206995829
"1435",0.0120140574576878
"1436",0.0122869609089417
"1437",0.0125776583730053
"1438",0.0128841604055571
"1439",0.0132112697987682
"1440",0.0135571397726249
"1441",0.0135212642508124
"1442",0.0131611902130857
"1443",0.0128089496837121
"1444",0.0124533284146696
"1445",0.0121066708410914
"1446",0.0117599364996359
"1447",0.0114254067103063
"1448",0.0111143158926219
"1449",0.0108103961324383
"1450",0.0105316867245236
"1451",0.0102718800103097
"1452",0.0100380175222389
"1453",0.0098411018273029
"1454",0.00967358212596868
"1455",0.00953975416117292
"1456",0.00942281636537483
"1457",0.00931578087197561
"1458",0.00923302163735752
"1459",0.00920161174063168
"1460",0.00918860865300213
"1461",0.00920995062165965
"1462",0.00925390177644769
"1463",0.00930714488987671
"1464",0.00936513918803837
"1465",0.00939817536130021
"1466",0.0094310632363091
"1467",0.00944703004907552
"1468",0.00946245937607331
"1469",0.00948692095171001
"1470",0.00950689454396667
"1471",0.00952474809389366
"1472",0.00956748551096587
"1473",0.0096407074714094
"1474",0.00973602470507145
"1475",0.00984453488644014
"1476",0.00993898541336337
"1477",0.010024585759949
"1478",0.0101019118692629
"1479",0.0101606353623509
"1480",0.0102220757836683
"1481",0.0102741004027522
"1482",0.0103315546446114
"1483",0.0103855455116034
"1484",0.010451811591513
"1485",0.0105146924461228
"1486",0.0105757440754603
"1487",0.0106495842602661
"1488",0.0107341358307567
"1489",0.0108228545810707
"1490",0.0109011433613635
"1491",0.0109891339705412
"1492",0.0111025901545326
"1493",0.0112676985853763
"1494",0.0114895317960791
"1495",0.0117614072069429
"1496",0.0120586372641972
"1497",0.0123712320418969
"1498",0.0126928855881135
"1499",0.013028271363043
"1500",0.0133826814233881
"1501",0.0135290656492851
"1502",0.0131701970703499
"1503",0.0128150905548897
"1504",0.0124562064382716
"1505",0.0121063552854767
"1506",0.0117592591823226
"1507",0.0114272632706896
"1508",0.0111162211343111
"1509",0.0108115670294854
"1510",0.0105347266077568
"1511",0.0102806480732999
"1512",0.010058288151783
"1513",0.00986986907189779
"1514",0.00970626175829265
"1515",0.00957326857178991
"1516",0.00945678835800378
"1517",0.0093559471374326
"1518",0.00928668772493309
"1519",0.0092461725903289
"1520",0.00921821008852601
"1521",0.00920950649150356
"1522",0.00920276861319093
"1523",0.00925484004959704
"1524",0.0093226336437628
"1525",0.00937558607820374
"1526",0.00940504359267076
"1527",0.00941209656848642
"1528",0.00943177929658074
"1529",0.00945675072204157
"1530",0.00946577548911793
"1531",0.00946300639669251
"1532",0.00947414931301185
"1533",0.00953505018836254
"1534",0.00963199666707041
"1535",0.00973573326031817
"1536",0.0098391571217471
"1537",0.00992466226151646
"1538",0.00999655467364864
"1539",0.0100530390219831
"1540",0.010101745018471
"1541",0.0101367158067694
"1542",0.0101758746373604
"1543",0.0102159462685309
"1544",0.010269660099798
"1545",0.0103218676590657
"1546",0.0103761824259466
"1547",0.0104310690365296
"1548",0.0104992468346676
"1549",0.0105757856002623
"1550",0.0106448348166781
"1551",0.010719025033284
"1552",0.010822705687202
"1553",0.0109833868947442
"1554",0.0112192264778251
"1555",0.0115224644001252
"1556",0.0118472304285656
"1557",0.0121824810891379
"1558",0.0125227644414673
"1559",0.0128651573104405
"1560",0.013227885768811
"1561",0.0135418806457747
"1562",0.0131768789445165
"1563",0.0128222431431277
"1564",0.0124633357543068
"1565",0.012106163276367
"1566",0.0117568035468577
"1567",0.0114237461088341
"1568",0.0111110210419523
"1569",0.0108128536291828
"1570",0.0105369187491666
"1571",0.0102923422476711
"1572",0.0100768491444041
"1573",0.00988997094415559
"1574",0.00972820989234078
"1575",0.00959121563019255
"1576",0.00947275691967112
"1577",0.00937994124084662
"1578",0.00931991566604082
"1579",0.00927393842402356
"1580",0.00923693889323886
"1581",0.00921196943121738
"1582",0.00918955111938387
"1583",0.00924146190168884
"1584",0.00931732431230796
"1585",0.00936215464863529
"1586",0.00937097415587028
"1587",0.00935166204818479
"1588",0.00938792892751165
"1589",0.0094208356220014
"1590",0.00943633138429792
"1591",0.00942621480259215
"1592",0.00938470719750439
"1593",0.00944338842802489
"1594",0.00956288811416773
"1595",0.00965807999139653
"1596",0.00975267995987634
"1597",0.00983089872856776
"1598",0.00989153711567789
"1599",0.0099481436514296
"1600",0.00998702831980008
"1601",0.0100087380676923
"1602",0.0100387417734184
"1603",0.0100641611201374
"1604",0.0100968450761811
"1605",0.0101318268808954
"1606",0.0101814467225154
"1607",0.0102404035175821
"1608",0.0102933912947537
"1609",0.0103561922325547
"1610",0.0104141433122621
"1611",0.010471608783477
"1612",0.0105461339137112
"1613",0.010711504229001
"1614",0.0109758656509039
"1615",0.0113092172595508
"1616",0.0116615097554768
"1617",0.0120174778465402
"1618",0.0123741920582311
"1619",0.0127301436517377
"1620",0.0130974383285412
"1621",0.0135528456254735
"1622",0.0131860767824953
"1623",0.0128310520232677
"1624",0.0124712683970128
"1625",0.0121042904761457
"1626",0.011748866042559
"1627",0.0114132921263012
"1628",0.0111088510142642
"1629",0.0108141356118929
"1630",0.0105535235468384
"1631",0.0103114512203039
"1632",0.0100854864083118
"1633",0.00989219662549359
"1634",0.00972613074853576
"1635",0.00958212804817383
"1636",0.00945811474064016
"1637",0.00937615933456868
"1638",0.00932348760310529
"1639",0.009276126649185
"1640",0.00923309068949943
"1641",0.009203029750906
"1642",0.00921899533307923
"1643",0.00928055068509269
"1644",0.00933881296738479
"1645",0.00936921738384132
"1646",0.00936166421168735
"1647",0.0093303824113129
"1648",0.00937318361495914
"1649",0.00941481817106475
"1650",0.00942240582424938
"1651",0.00941011461771916
"1652",0.0093949917545379
"1653",0.00943440733180916
"1654",0.00951580872795069
"1655",0.0095938459190338
"1656",0.00966811457419614
"1657",0.00973429608953285
"1658",0.00978794732919468
"1659",0.00984122592979926
"1660",0.00987059866727125
"1661",0.00988269510730749
"1662",0.00990614841158339
"1663",0.00991724024289333
"1664",0.00993151550894786
"1665",0.00995246409235086
"1666",0.0100007325177887
"1667",0.0100629995537445
"1668",0.0101202992612743
"1669",0.0101780046205088
"1670",0.0102314232489164
"1671",0.0102696357355313
"1672",0.0102955190359835
"1673",0.0104698297354857
"1674",0.0107944104430101
"1675",0.0111383056363166
"1676",0.0115106124559106
"1677",0.0118816392467666
"1678",0.0122506841058442
"1679",0.0126171491442842
"1680",0.0129892407276675
"1681",0.0135684706866829
"1682",0.0131972684961957
"1683",0.0128385707382008
"1684",0.0124722919232207
"1685",0.0121036846302083
"1686",0.0117373707685015
"1687",0.0114095560411089
"1688",0.0111106860037875
"1689",0.0108347044379158
"1690",0.0105647762196491
"1691",0.0103180005839283
"1692",0.010080722218631
"1693",0.009876287710443
"1694",0.009702968370481
"1695",0.009549695181849
"1696",0.00941883553926841
"1697",0.0093419011070163
"1698",0.0093032602271559
"1699",0.00926315621617645
"1700",0.00921869844509796
"1701",0.00916199416959479
"1702",0.00924040464123048
"1703",0.00931615748735217
"1704",0.00936748324532119
"1705",0.0093951515375466
"1706",0.00939956268460416
"1707",0.00939625065884949
"1708",0.00940982276644032
"1709",0.0094267019898122
"1710",0.00943099297759457
"1711",0.00941600735938491
"1712",0.00941368608108217
"1713",0.00942978566833731
"1714",0.00947117854253045
"1715",0.00952631542339946
"1716",0.00959432664409375
"1717",0.0096348924958538
"1718",0.00968486351236362
"1719",0.00973073388181296
"1720",0.00975134615003128
"1721",0.00976512056349527
"1722",0.00978116265674478
"1723",0.00978210066437424
"1724",0.00977403573400517
"1725",0.0097681378116125
"1726",0.00983355144445811
"1727",0.00991870731159359
"1728",0.00998398369321335
"1729",0.0100439978612513
"1730",0.0101031946183211
"1731",0.010152310269999
"1732",0.010210808946018
"1733",0.0103889000989283
"1734",0.0106967982856265
"1735",0.0110320634235543
"1736",0.0113996554296916
"1737",0.0117777936778165
"1738",0.0121541161139609
"1739",0.0125275785883734
"1740",0.0129023140198805
"1741",0.0135869941195471
"1742",0.0132079956923083
"1743",0.0128402576777294
"1744",0.012472047834129
"1745",0.0121010338995744
"1746",0.011740985947529
"1747",0.0114109612499057
"1748",0.0111281654657494
"1749",0.0108488755422261
"1750",0.0105738003074321
"1751",0.0103147110022062
"1752",0.0100678029383529
"1753",0.00984570137745746
"1754",0.00966362765790434
"1755",0.00950525011683837
"1756",0.00937427659708645
"1757",0.00928034273974493
"1758",0.00927951261425052
"1759",0.00924962676317892
"1760",0.00921875857136768
"1761",0.00921762941873997
"1762",0.00928626736835893
"1763",0.00935835085079873
"1764",0.00940343069674124
"1765",0.00943416558461605
"1766",0.00945107201819957
"1767",0.00945090853698153
"1768",0.00945298023280029
"1769",0.00946819591219445
"1770",0.00946824201897209
"1771",0.00944732119398563
"1772",0.00942491146065036
"1773",0.00941170192707037
"1774",0.00941940730786043
"1775",0.00946893264634086
"1776",0.00952388975437616
"1777",0.00955490326206781
"1778",0.00958152307803153
"1779",0.00961420403116827
"1780",0.00963097944838788
"1781",0.00964974982741034
"1782",0.00966642864987252
"1783",0.0096688357288386
"1784",0.00965256883547941
"1785",0.00960319829350292
"1786",0.00970888572582832
"1787",0.0098111182424685
"1788",0.00988759044181395
"1789",0.0099595797026249
"1790",0.0100176829893245
"1791",0.0100989518734982
"1792",0.0102052576423258
"1793",0.0103922537445908
"1794",0.0106607955521325
"1795",0.010978480421272
"1796",0.0113288908281987
"1797",0.0117050488521775
"1798",0.0120843120267554
"1799",0.0124616034124191
"1800",0.0128371269106783
"1801",0.0136013552501851
"1802",0.0132156080950018
"1803",0.0128431509986228
"1804",0.0124708693663025
"1805",0.0121084663661959
"1806",0.0117560639988657
"1807",0.0114285061786477
"1808",0.011141442064081
"1809",0.0108584428889279
"1810",0.0105784931131736
"1811",0.0103055438585711
"1812",0.0100487491805153
"1813",0.00981129484889539
"1814",0.00961108003074021
"1815",0.00946575942020973
"1816",0.0093668548782589
"1817",0.00930180025914702
"1818",0.00928619291712724
"1819",0.00925556543177694
"1820",0.00922262928572883
"1821",0.00925667622119725
"1822",0.00933274978649968
"1823",0.00939488937160752
"1824",0.00943792026648035
"1825",0.00946454925984136
"1826",0.00948942785818996
"1827",0.00950059788389277
"1828",0.00951578607710754
"1829",0.00951752541604341
"1830",0.00950302351576096
"1831",0.00947779192117252
"1832",0.00943665998426576
"1833",0.0093816771433578
"1834",0.00934990709611684
"1835",0.00942075386913416
"1836",0.00946756776730181
"1837",0.00949402604101115
"1838",0.0095021642496518
"1839",0.00950748168602413
"1840",0.00951859381777035
"1841",0.00953835525426964
"1842",0.00956081771657671
"1843",0.00957989203096911
"1844",0.00958771451722056
"1845",0.00959806282895372
"1846",0.00966166042094929
"1847",0.00974457600907903
"1848",0.00982173980376305
"1849",0.00990283174407583
"1850",0.00997685561999358
"1851",0.0100636173466462
"1852",0.0102014547972828
"1853",0.0103913756322831
"1854",0.0106493890867692
"1855",0.010952266204878
"1856",0.0112920987129678
"1857",0.0116586987492827
"1858",0.0120394903252689
"1859",0.0124183918042645
"1860",0.0127944392346046
"1861",0.0136111168891787
"1862",0.0132263921598087
"1863",0.0128479777714714
"1864",0.0124769107407903
"1865",0.0121238291095873
"1866",0.0117801791413796
"1867",0.0114514996799093
"1868",0.011151660116743
"1869",0.0108651321359502
"1870",0.0105810425767813
"1871",0.0102995616743079
"1872",0.010031351463854
"1873",0.00977840904644258
"1874",0.00954996163291371
"1875",0.00942590792055129
"1876",0.00938002284196928
"1877",0.00934798452064328
"1878",0.00932174390100659
"1879",0.00928739210089454
"1880",0.00925355757755641
"1881",0.00929989948910436
"1882",0.00937120399606122
"1883",0.00942998772067103
"1884",0.00946753467817343
"1885",0.00949047885148901
"1886",0.00951599657203736
"1887",0.00954778283196504
"1888",0.00956749675153386
"1889",0.00956154765426807
"1890",0.00954418921046639
"1891",0.009511614488947
"1892",0.00946418831035734
"1893",0.0093999270264796
"1894",0.00936958230898425
"1895",0.00940106048674154
"1896",0.00943555503986264
"1897",0.00943374949356618
"1898",0.00941899213737991
"1899",0.00940894566577942
"1900",0.00941432138153422
"1901",0.00944051195436981
"1902",0.0094719895224331
"1903",0.00950765114910831
"1904",0.00953912973928249
"1905",0.00957823250808808
"1906",0.00963453770929502
"1907",0.00969969385209859
"1908",0.00977686982578973
"1909",0.00985966286261535
"1910",0.00994316498295936
"1911",0.0100413609587462
"1912",0.0101848365165085
"1913",0.0103867086126033
"1914",0.0106408964568758
"1915",0.0109421619381237
"1916",0.0112742753664299
"1917",0.0116363722547246
"1918",0.0120156679698071
"1919",0.0123966221210456
"1920",0.0127733566004487
"1921",0.0136035502023959
"1922",0.01323064739274
"1923",0.0128531754206678
"1924",0.0124977653698593
"1925",0.0121400064953081
"1926",0.011807777899587
"1927",0.0114750266959119
"1928",0.0111695588047932
"1929",0.0108700721699922
"1930",0.0105831945871404
"1931",0.0102997185762586
"1932",0.0100227175444216
"1933",0.00976779758281766
"1934",0.00954253616215247
"1935",0.00943272478936063
"1936",0.0094063604241919
"1937",0.00938246890303508
"1938",0.00935708621013745
"1939",0.00933831245223693
"1940",0.00933503594981434
"1941",0.00936332568634737
"1942",0.00941929511047917
"1943",0.00946739652457289
"1944",0.00949453461008385
"1945",0.00951719589378186
"1946",0.00956062179271776
"1947",0.00959228548320883
"1948",0.00960478582548648
"1949",0.00960346632981555
"1950",0.00957944198642972
"1951",0.00953548504317986
"1952",0.00948800480877196
"1953",0.00943239488915675
"1954",0.00940011763654132
"1955",0.00940137847620781
"1956",0.00941219425528059
"1957",0.00939273518372367
"1958",0.00936435589191534
"1959",0.00931207389942907
"1960",0.00930697203952697
"1961",0.0093490074578838
"1962",0.00939645340880397
"1963",0.00944864328753292
"1964",0.00949633426932528
"1965",0.00954263222136419
"1966",0.00959957641329686
"1967",0.00966013809623281
"1968",0.0097392345450398
"1969",0.00982025610144754
"1970",0.00990651103253939
"1971",0.010013973374966
"1972",0.0101650378929188
"1973",0.0103739193260334
"1974",0.0106321152643757
"1975",0.0109402447220199
"1976",0.0112722163925557
"1977",0.0116355459372146
"1978",0.0120093737361093
"1979",0.0123938827774324
"1980",0.0127714593944195
"1981",0.0135994974870051
"1982",0.0132207686212292
"1983",0.0128602711381337
"1984",0.0125167209109504
"1985",0.0121724590840353
"1986",0.0118343634775657
"1987",0.0115004420938515
"1988",0.0111858322223695
"1989",0.0108833263025285
"1990",0.0105847778203155
"1991",0.0103017643933583
"1992",0.0100277604880877
"1993",0.00977884186303477
"1994",0.0096031440873545
"1995",0.00949440588537229
"1996",0.0094440747766794
"1997",0.00941291118621547
"1998",0.00939283314732346
"1999",0.00938106501600798
"2000",0.00939285051258539
"2001",0.00942298606524338
"2002",0.00947229978083726
"2003",0.00950899380898552
"2004",0.00953747756081346
"2005",0.00956287061046446
"2006",0.00960309928766392
"2007",0.00962843574913773
"2008",0.00963694100387424
"2009",0.00962626108389855
"2010",0.00959172539938965
"2011",0.00954701125237959
"2012",0.00948990852897181
"2013",0.00944010503533282
"2014",0.00940527737802091
"2015",0.00937874271763528
"2016",0.00937315687854497
"2017",0.00936666084137108
"2018",0.00934175086342929
"2019",0.00928923984807963
"2020",0.00926583232888941
"2021",0.00927484002790235
"2022",0.00932733798853456
"2023",0.00939773401956317
"2024",0.00945726853364748
"2025",0.009505651902156
"2026",0.00955659176060713
"2027",0.00962024146372682
"2028",0.00970277968430462
"2029",0.00978009199629344
"2030",0.00986200402389452
"2031",0.00997198625770563
"2032",0.0101321918321204
"2033",0.0103648612250772
"2034",0.0106323973459528
"2035",0.0109468490742054
"2036",0.0112845933876202
"2037",0.0116506894155335
"2038",0.0120206141372541
"2039",0.0124060611797956
"2040",0.012787972145891
"2041",0.0136007019418112
"2042",0.0132242680792895
"2043",0.0128646633442673
"2044",0.0125196101348878
"2045",0.0121948985128739
"2046",0.0118644449444035
"2047",0.0115251334526447
"2048",0.0111994942094778
"2049",0.0108952954395956
"2050",0.0105950890506248
"2051",0.0103024432645133
"2052",0.0100317016982312
"2053",0.00979827746821962
"2054",0.00964487411097262
"2055",0.00953770082290047
"2056",0.00947332333800686
"2057",0.00943430168208992
"2058",0.009412244513234
"2059",0.00940664328186366
"2060",0.00942894852094933
"2061",0.0094660377367543
"2062",0.0095154455141705
"2063",0.00955033429816783
"2064",0.00956976482370333
"2065",0.00958185172854142
"2066",0.00962496019754542
"2067",0.00965232573198001
"2068",0.00966050775955298
"2069",0.00964250908497402
"2070",0.00959993136372233
"2071",0.00954580819250037
"2072",0.00947842409010887
"2073",0.00943516355322383
"2074",0.00938889432678237
"2075",0.0093327637594869
"2076",0.00932449589461844
"2077",0.00934011029988423
"2078",0.00933452441608353
"2079",0.00930365611657441
"2080",0.00927205283490709
"2081",0.00921641327692102
"2082",0.00928243505712155
"2083",0.00936434718274161
"2084",0.00941896719902469
"2085",0.0094635759011927
"2086",0.00951744309190538
"2087",0.00958816016838053
"2088",0.00966880864486997
"2089",0.00974283281276411
"2090",0.00981178578007965
"2091",0.00991305461591347
"2092",0.0101002490150259
"2093",0.0103606501568388
"2094",0.010646003241148
"2095",0.0109661207774475
"2096",0.0113123037757494
"2097",0.011681471050567
"2098",0.0120538569222389
"2099",0.0124349741148269
"2100",0.012817754953631
"2101",0.0136089561275635
"2102",0.0132405322321066
"2103",0.0128748270033009
"2104",0.0125335872001661
"2105",0.0122098084941953
"2106",0.011880269056115
"2107",0.0115462084578264
"2108",0.0112093242558643
"2109",0.0109028539586701
"2110",0.0106008749308841
"2111",0.010306703210907
"2112",0.0100463001561482
"2113",0.0098197556923397
"2114",0.00965014427836092
"2115",0.0095452940079222
"2116",0.00947929075721376
"2117",0.00943574026603905
"2118",0.00941372480757333
"2119",0.00941186920550163
"2120",0.00944635946742517
"2121",0.00949072437965714
"2122",0.00953214436827086
"2123",0.0095560998788118
"2124",0.00957020401412053
"2125",0.00958362542464301
"2126",0.00962506406762306
"2127",0.00965781842363
"2128",0.00966469752902551
"2129",0.00964492434452683
"2130",0.00959956092275021
"2131",0.00954571133582271
"2132",0.00949747887778909
"2133",0.00942826754654964
"2134",0.0093699817433137
"2135",0.00929512175029651
"2136",0.0092940083162504
"2137",0.0093332750122258
"2138",0.00934207027326893
"2139",0.00932086661658589
"2140",0.0092916768070087
"2141",0.00926582277357284
"2142",0.00929480025583591
"2143",0.00934477066327278
"2144",0.00937860038477028
"2145",0.00941808478319488
"2146",0.00948078009146285
"2147",0.00956402969553126
"2148",0.00965018667299538
"2149",0.00972279577541765
"2150",0.00977840796639318
"2151",0.00983586307413159
"2152",0.0100881635148007
"2153",0.0103793897890526
"2154",0.0106846016937592
"2155",0.0110102013477602
"2156",0.0113566997159301
"2157",0.0117288565549185
"2158",0.0121025917394325
"2159",0.0124803965928734
"2160",0.0128621128798653
"2161",0.0136132291055112
"2162",0.0132591346719254
"2163",0.012894781063229
"2164",0.0125506284816456
"2165",0.012226395098871
"2166",0.0118974112377749
"2167",0.0115637214433527
"2168",0.011227010542123
"2169",0.0109052212139246
"2170",0.0105984249924926
"2171",0.0103194582460025
"2172",0.0100579264150196
"2173",0.00982893342618228
"2174",0.0096428446222061
"2175",0.00951886833272887
"2176",0.00945109205052748
"2177",0.00941300979492109
"2178",0.00939968749272199
"2179",0.00940436612217506
"2180",0.0094404358111681
"2181",0.00947358142871666
"2182",0.00951228471405075
"2183",0.00953885462693535
"2184",0.00954770930990106
"2185",0.00959180324433801
"2186",0.00963601664741656
"2187",0.00966699466881454
"2188",0.00967103106881991
"2189",0.00964767793456948
"2190",0.00960449080598906
"2191",0.00956240636507663
"2192",0.00951169689290083
"2193",0.00944493471347484
"2194",0.00937340340112621
"2195",0.00931104157782963
"2196",0.00931102381671549
"2197",0.00933073305983369
"2198",0.00935059017041131
"2199",0.00934387302262919
"2200",0.00932583409197306
"2201",0.00931780037126004
"2202",0.00932096969613016
"2203",0.00933315562655911
"2204",0.0093383860565695
"2205",0.00935994583775945
"2206",0.00945161004621733
"2207",0.00955827492782933
"2208",0.00965587934539064
"2209",0.0097403658200245
"2210",0.00981596574184461
"2211",0.00991765665292783
"2212",0.010155304196466
"2213",0.0104409320263594
"2214",0.0107544011634335
"2215",0.0110820228547637
"2216",0.0114198511891332
"2217",0.0117936576774147
"2218",0.0121672460829036
"2219",0.0125405373273155
"2220",0.0129243997093243
"2221",0.0136145371520231
"2222",0.0132632987000819
"2223",0.0129211947354956
"2224",0.0125814740623199
"2225",0.0122449274602326
"2226",0.0119161854667913
"2227",0.0115823283758554
"2228",0.0112449135623393
"2229",0.0109120251007241
"2230",0.0106126099998201
"2231",0.0103304304511564
"2232",0.0100626136715231
"2233",0.00982545889306705
"2234",0.00961384677523035
"2235",0.00946589712131509
"2236",0.00939207638572106
"2237",0.00936401864871642
"2238",0.00934687100671795
"2239",0.00936228103984398
"2240",0.00940926475453329
